X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,Class Label
199.37,213.72,226.42,53.19485971,48.33095902,38.64354539,-0.491985632,-0.86212086,-1.07094011,1.717043798,2.331439884,2.871980537,4.29578363,3.382501142,2.268958124,161,161,136,55100.05,990044.506,-0.055482924,0.003078359,-204.6500598,55104.67,990127.5172,-0.055482924,0.003078359,-204.9689651,55086.68,989804.2719,-0.055482924,0.003078359,-204.6169131,1
192.78,208.13,221.88,52.00664957,43.49313854,38.53161819,-0.380952017,-0.53316326,-0.787567688,1.748833074,1.972800341,2.122625156,4.698501007,3.738802429,2.548733404,161,134,108,55094.89,989951.7905,-0.055482924,0.003078359,-204.6353408,55080.69,989696.6426,-0.055482924,0.003078359,-204.7909555,55081.88,989718.025,-0.055482924,0.003078359,-204.5828611,1
175.3,185.17,203.9,61.94424913,61.52463815,53.7279257,-0.141061973,-0.214357105,-0.424698438,1.402022496,1.446410774,1.526710656,4.753109565,4.001496971,2.828716645,178,174,150,55085.95,989791.1559,-0.055482924,0.003078359,-204.5489383,55101.31,990067.1443,-0.055482924,0.003078359,-204.9820805,55079.9,989682.4485,-0.055482924,0.003078359,-204.5404236,1
208.46,220.66,234.3,46.24919891,44.56101884,34.70547507,-0.86414501,-1.157414716,-1.529184807,2.580992819,3.062886605,3.950673177,4.390067057,3.313535173,1.910413957,161,152,121,55096.24,989976.0472,-0.055482924,0.003078359,-204.6648844,55098.95,990024.7397,-0.055482924,0.003078359,-204.9559775,55081.67,989714.2518,-0.055482924,0.003078359,-204.5747525,1
193.45,203.88,215.05,55.86024973,53.38806608,47.15365839,-0.386210765,-0.524173934,-0.664980479,1.743032674,1.790462285,1.874014784,4.4002328,3.56519713,2.548451962,183,168,136,55103.77,990111.3471,-0.055482924,0.003078359,-204.7242395,55094.15,989938.4929,-0.055482924,0.003078359,-204.8827501,55088.04,989828.7085,-0.055482924,0.003078359,-204.6511075,1
224.88,236.73,243.86,38.39095727,32.40118979,25.04995808,-1.239946427,-2.017130188,-2.518842352,3.411525597,6.462072935,8.894727327,3.654644176,2.439330832,1.408235053,134,152,121,55118.83,990381.9465,-0.055482924,0.003078359,-204.9270361,55098.55,990017.5526,-0.055482924,0.003078359,-204.9128815,55098.92,990024.2012,-0.055482924,0.003078359,-204.7841039,1
219.23,234.15,242.71,38.70060852,29.85678315,24.51990824,-0.849011516,-1.455650813,-2.09506111,2.65439579,4.231003235,6.383894577,3.73969948,2.731177581,1.589246521,148,126,108,55123,990456.8732,-0.055482924,0.003078359,-204.9660081,55090.07,989865.1833,-0.055482924,0.003078359,-204.8793252,55081.72,989715.1503,-0.055482924,0.003078359,-204.5710577,1
163.28,170.19,187.68,61.83252866,61.6233227,54.23612818,0.304785234,0.194042433,0.091713475,1.494303535,1.39979775,1.352853251,4.451599638,3.882285564,3.020007649,178,168,150,55092.16,989902.738,-0.055482924,0.003078359,-204.5696324,55103.43,990105.2367,-0.055482924,0.003078359,-204.9969063,55078.83,989663.2227,-0.055482924,0.003078359,-204.5083844,1
208.95,218.13,232.09,46.75582851,46.9631036,36.60412408,-0.980177391,-1.172662084,-1.484098647,2.797133743,3.112282999,3.858063889,4.271952437,3.373677404,2.09533235,161,161,121,55092.25,989904.3545,-0.055482924,0.003078359,-204.6412956,55100.67,990055.6448,-0.055482924,0.003078359,-204.9633829,55080.94,989701.1352,-0.055482924,0.003078359,-204.5622829,1
158.5,169.85,185.24,57.71178389,58.49296966,52.80362109,0.459183601,0.139003605,-0.008144864,1.866526033,1.72632184,1.678798974,4.651053747,4.079497852,3.249435309,186,179,167,55108.96,990204.6014,-0.055482924,0.003078359,-204.8027662,55094.21,989939.5711,-0.055482924,0.003078359,-204.8888429,55079.67,989678.3157,-0.055482924,0.003078359,-204.5632274,1
196.23,211.99,220.19,52.38012123,48.3531788,42.82025105,-0.419368614,-0.7947872,-0.878551733,1.80603288,2.406216492,2.418646353,4.520392924,3.362224933,2.50669766,173,179,150,55091.2,989885.4886,-0.055482924,0.003078359,-204.5616772,55104.39,990122.4861,-0.055482924,0.003078359,-204.9833629,55087.95,989827.0912,-0.055482924,0.003078359,-204.6420859,1
207.33,225.72,235.31,49.37429594,40.03100798,32.60818762,-0.747268271,-1.068482797,-1.4139219,2.198914498,2.63101341,3.532058819,4.113304297,2.844627361,1.861972261,152,126,108,55108.48,990195.9768,-0.055482924,0.003078359,-204.7947428,55087.33,989815.9507,-0.055482924,0.003078359,-204.8435861,55084.01,989756.2971,-0.055482924,0.003078359,-204.612487,1
157.83,166.94,185.51,66.38133096,68.62868496,58.9208783,0.36746479,0.182803425,0.005502035,1.484847707,1.411224616,1.391179621,4.489533386,3.739354834,3.075889343,186,188,167,55084.63,989767.4379,-0.055482924,0.003078359,-204.5434387,55113.93,990293.9015,-0.055482924,0.003078359,-205.084034,55088.68,989840.208,-0.055482924,0.003078359,-204.6479,1
197.09,211.79,228.39,52.08168488,48.71432951,38.75535963,-0.522054044,-0.917776631,-1.281775229,1.982040155,2.647695724,3.382507992,4.58068588,3.56647714,2.278316744,168,174,136,55113.31,990282.7625,-0.055482924,0.003078359,-204.8673316,55086.33,989797.9826,-0.055482924,0.003078359,-204.8751068,55071.63,989533.8523,-0.055482924,0.003078359,-204.478127,1
211.66,219.32,229.23,53.91441737,52.5453861,45.88743946,-1.051419292,-1.32081403,-1.583758822,2.712011729,3.327159585,3.982487783,3.79661676,2.849925034,1.88758466,183,168,150,55107.82,990184.118,-0.055482924,0.003078359,-204.7555032,55107.15,990172.0781,-0.055482924,0.003078359,-204.9851563,55106.59,990162.0161,-0.055482924,0.003078359,-204.874454,1
227.8,229.86,234.2,41.04460988,37.99763677,34.61155876,-1.802145215,-1.692194479,-1.714412686,5.38716227,4.856734837,4.917253146,3.277564316,2.921195835,1.969071184,152,143,121,55098.61,990018.6316,-0.055482924,0.003078359,-204.7014832,55111.65,990252.9344,-0.055482924,0.003078359,-205.0533203,55087.98,989827.6305,-0.055482924,0.003078359,-204.6281713,1
230.19,239.36,245.12,34.10562857,26.4403177,21.65930747,-1.566334558,-1.903503373,-2.481744584,4.804634666,6.001373632,8.798916581,3.388864152,2.364463958,1.407207237,139,117,108,55113.46,990285.4579,-0.055482924,0.003078359,-204.8662069,55105.45,990141.5323,-0.055482924,0.003078359,-204.9957118,55093.19,989921.2441,-0.055482924,0.003078359,-204.7140901,1
179.78,186.15,211.99,55.34122875,56.53748756,43.47815428,0.064857172,-0.051676637,-0.470819635,1.618715541,1.553379456,1.834577759,4.60068588,3.783635783,2.68355208,173,174,136,55099.75,990039.1155,-0.055482924,0.003078359,-204.682446,55102.13,990081.8782,-0.055482924,0.003078359,-204.9571534,55086.07,989793.3113,-0.055482924,0.003078359,-204.6308627,1
203.46,211.33,228.98,51.43645011,49.68924532,37.36227509,-0.636478048,-0.818188716,-1.077664405,1.894447469,2.168723906,2.5865941,4.210797524,3.54199498,2.132964106,156,152,121,55098.55,990017.5537,-0.055482924,0.003078359,-204.7094941,55099.13,990027.974,-0.055482924,0.003078359,-204.928663,55087.47,989818.4667,-0.055482924,0.003078359,-204.6261388,1
214.74,218.97,235.13,50.54139294,47.35471571,33.97194578,-0.797835768,-0.921842144,-1.50195237,1.9933023,2.228865452,3.763200873,3.297780939,3.05039268,1.839094408,148,143,108,55130.8,990597.025,-0.055482924,0.003078359,-204.9829581,55105.13,990135.7828,-0.055482924,0.003078359,-204.9538007,55101.04,990062.2934,-0.055482924,0.003078359,-204.8515541,1
185.38,189.46,220.24,46.51102665,46.3192012,36.89935501,-0.12135633,-0.206934316,-0.672046941,1.736826082,1.774806445,2.126727233,4.675434291,4.227887067,2.737982278,156,152,121,55098.91,990024.0222,-0.055482924,0.003078359,-204.6722475,55092.57,989910.1033,-0.055482924,0.003078359,-204.9018518,55076.55,989622.2553,-0.055482924,0.003078359,-204.5274361,1
193.69,199.64,224.9,51.10453894,51.31150358,39.7568862,-0.328823801,-0.491024669,-1.085280281,1.903867189,1.892353062,2.790882141,4.32920516,3.992794833,2.454897502,156,161,121,55111.03,990241.7953,-0.055482924,0.003078359,-204.8368926,55091.49,989890.6978,-0.055482924,0.003078359,-204.8819134,55079.76,989679.9329,-0.055482924,0.003078359,-204.5538904,1
208.56,212.4,232.19,46.52253647,47.76504998,35.39963135,-0.798221985,-1.010145746,-1.531032714,2.583334866,2.966063991,4.43744045,4.23500163,3.672914226,2.139981799,165,174,136,55089.1,989847.7557,-0.055482924,0.003078359,-204.4868244,55094.73,989948.9145,-0.055482924,0.003078359,-204.8938815,55089.62,989857.0975,-0.055482924,0.003078359,-204.7170562,1
187,187.51,211.71,58.66498104,59.72846809,48.31382721,-0.356930359,-0.403375245,-0.605892394,1.617697739,1.616555742,1.752778528,4.541519527,3.946713919,2.697634709,173,174,136,55096.24,989976.0476,-0.055482924,0.003078359,-204.6134318,55096.99,989989.5223,-0.055482924,0.003078359,-204.9401098,55085.56,989784.1478,-0.055482924,0.003078359,-204.5988218,1
196.55,201.74,204.04,54.04912118,47.48591791,39.96821737,-0.768625119,-0.887840704,-0.512517514,2.193133333,2.548603019,2.00156928,4.694896813,4.114896813,3.160443338,168,161,136,55082.23,989724.3148,-0.055482924,0.003078359,-204.3517496,55087.85,989825.294,-0.055482924,0.003078359,-204.8384812,55086.7,989804.6311,-0.055482924,0.003078359,-204.6537202,1
175.39,183.33,201.92,49.72723499,47.647257,41.75396508,0.085710427,0.043337536,-0.164627739,1.851319743,1.789572729,1.826780014,4.710721256,4.096923788,3.122984007,173,152,150,55078.54,989658.0129,-0.055482924,0.003078359,-204.3551928,55094.01,989935.9773,-0.055482924,0.003078359,-204.9234301,55089.13,989848.2935,-0.055482924,0.003078359,-204.6641017,1
208.12,214.57,234.23,49.8026666,50.6144752,34.29398052,-0.819111836,-0.912942589,-1.423055036,2.294887613,2.295447656,3.493059859,4.152305642,3.270011221,1.91166338,156,152,108,55103.89,990113.5033,-0.055482924,0.003078359,-204.7495647,55096.91,989988.0849,-0.055482924,0.003078359,-204.9195136,55079.8,989680.6517,-0.055482924,0.003078359,-204.5218095,1
206.62,211.31,224.14,59.91723959,58.88560011,50.31222913,-0.9764486,-1.133073012,-1.46845654,2.556706663,2.872210313,3.792933533,3.841338497,3.234714715,2.246961227,191,188,180,55122.58,990449.3272,-0.055482924,0.003078359,-204.9430191,55117.95,990366.1335,-0.055482924,0.003078359,-205.0648507,55096.69,989984.1328,-0.055482924,0.003078359,-204.7189906,1
179.17,180.6,196.66,54.59268358,50.62627776,44.6126036,-0.027799722,0.053688918,-0.123419668,1.617559559,1.679365452,1.677766779,4.709142386,4.239800714,3.234519606,168,168,136,55099,990025.6391,-0.055482924,0.003078359,-204.6866977,55093.83,989932.7431,-0.055482924,0.003078359,-204.9192711,55072.51,989549.6642,-0.055482924,0.003078359,-204.4712567,1
180.05,190.51,208.45,58.22720584,56.31882367,48.79761777,-0.088249137,-0.208045067,-0.522336712,1.539888381,1.523352974,1.827233824,4.686857513,3.84990556,2.838318384,178,161,150,55102.66,990091.4025,-0.055482924,0.003078359,-204.7151972,55092.11,989901.838,-0.055482924,0.003078359,-204.8990084,55076.14,989614.8886,-0.055482924,0.003078359,-204.4870722,1
166.52,174.31,197.92,49.02090982,50.1423364,44.38123027,0.342105367,0.339688207,-0.037665866,1.781571893,1.842424868,1.681559448,4.765497106,4.055230955,3.088199081,161,161,136,55079.26,989670.9495,-0.055482924,0.003078359,-204.4496893,55103.81,990112.0645,-0.055482924,0.003078359,-204.989732,55076.31,989617.9432,-0.055482924,0.003078359,-204.4647364,1
176.18,178.57,207.97,53.03647424,55.38470096,42.13987542,0.152448367,0.150414643,-0.259142487,1.642991186,1.564846011,1.733353209,4.546977785,3.854387349,2.881700407,156,161,150,55096.51,989980.8991,-0.055482924,0.003078359,-204.5685101,55094.53,989945.3208,-0.055482924,0.003078359,-204.8942439,55083.76,989751.8047,-0.055482924,0.003078359,-204.6541728,1
214.08,211.04,227.28,47.1855232,49.1892102,42.38680927,-1.061532812,-0.99564146,-1.655014292,3.205468262,3.109395718,4.950432095,3.797059925,3.582373544,2.323948223,173,179,167,55097.95,990006.773,-0.055482924,0.003078359,-204.6713977,55103.99,990115.2989,-0.055482924,0.003078359,-205.0024664,55088.55,989837.872,-0.055482924,0.003078359,-204.6635738,1
197.66,199.53,218.94,53.19759769,55.49098215,46.64457525,-0.670962001,-0.640134655,-0.993980841,2.094062738,1.967140232,2.57391091,4.557780939,3.963849136,2.615476066,178,168,150,55088.41,989835.3574,-0.055482924,0.003078359,-204.5084736,55095.35,989960.0546,-0.055482924,0.003078359,-204.9203191,55090.05,989864.8241,-0.055482924,0.003078359,-204.6872625,1
224.5,227.51,240.24,38.91053842,40.08952357,30.43488788,-1.341323368,-1.472326213,-2.1977133,3.807822074,4.037027375,6.636844837,3.578513044,2.947194992,1.65488911,143,143,121,55120.57,990413.2109,-0.055482924,0.003078359,-204.9176431,55091.03,989882.4327,-0.055482924,0.003078359,-204.8436327,55097.93,990006.4128,-0.055482924,0.003078359,-204.7786065,1
211.41,211.91,233.01,45.24358408,47.76339498,33.39685464,-0.739698706,-0.763579005,-1.479831575,2.347259643,2.348691616,4.308422346,4.042457892,3.403191706,2.109131262,156,168,136,55114.39,990302.1682,-0.055482924,0.003078359,-204.8673622,55098.11,990009.6466,-0.055482924,0.003078359,-204.9610086,55076.19,989615.7869,-0.055482924,0.003078359,-204.5041696,1
199.2,186.52,204.77,59.38097338,61.72786729,52.49092398,-0.822355121,-0.283738674,-0.517051304,2.323465395,1.608288388,1.801046718,4.425254458,4.01135635,2.944873209,191,179,167,55119.52,990394.3442,-0.055482924,0.003078359,-204.9472964,55082.87,989735.8131,-0.055482924,0.003078359,-204.8057567,55069.03,989487.1353,-0.055482924,0.003078359,-204.449597,1
199.37,192.37,212.04,49.66178712,47.68493578,39.37255897,-0.343725884,-0.161595994,-0.461235286,1.898229594,1.89358218,1.984332527,4.221149282,3.975735343,2.969069961,173,161,136,55098.13,990010.0072,-0.055482924,0.003078359,-204.665763,55088.93,989844.6996,-0.055482924,0.003078359,-204.8728395,55077.22,989634.2937,-0.055482924,0.003078359,-204.5420128,1
135.15,134.42,158.57,65.92850294,64.23304134,60.22462204,0.461768111,0.577667187,0.329575674,1.881613741,1.946558722,1.74192594,4.89942891,4.398430255,3.618034075,206,199,187,55093.15,989920.5262,-0.055482924,0.003078359,-204.5918607,55098.63,990018.9899,-0.055482924,0.003078359,-204.9393091,55074.46,989584.7022,-0.055482924,0.003078359,-204.4631335,1
198.03,198.39,216.59,56.22480858,57.82817566,49.92936911,-0.691826634,-0.633148584,-1.14545817,2.27270011,2.059465712,2.992058999,4.257963899,3.72834355,2.687918044,183,174,167,55094.8,989950.1734,-0.055482924,0.003078359,-204.6046208,55100.71,990056.3635,-0.055482924,0.003078359,-204.9425829,55095.3,989959.1564,-0.055482924,0.003078359,-204.7519663,1
199.71,203.93,225.3,45.88012533,49.30055882,35.64617792,-0.336121045,-0.511449479,-0.841332336,1.860992619,1.853376389,2.330669232,4.404241787,3.72966881,2.493066745,148,152,121,55103.38,990104.3394,-0.055482924,0.003078359,-204.730703,55096.53,989981.257,-0.055482924,0.003078359,-204.9297976,55077.05,989631.2393,-0.055482924,0.003078359,-204.5405063,1
209.65,216.55,235.42,38.25398672,41.63589197,30.24274458,-0.680196418,-1.049969845,-1.607192693,2.770795178,3.096847608,4.604046084,4.140176417,3.582824692,2.131427322,152,152,121,55092.49,989908.6676,-0.055482924,0.003078359,-204.546268,55097.93,990006.4124,-0.055482924,0.003078359,-204.9313605,55090.61,989874.8863,-0.055482924,0.003078359,-204.7060488,1
107.74,93.46,82.85,39.52356765,31.52092004,26.48598686,0.781932066,1.110067924,1.282273406,3.494353742,3.799656603,4.255413348,6.001209565,5.83491766,5.573500565,178,147,130,55085.92,989790.6174,-0.055482924,0.003078359,-204.3885037,55086.87,989807.6853,-0.055482924,0.003078359,-204.8720994,55086.41,989799.4201,-0.055482924,0.003078359,-204.6870661,1
116.72,97.39,85.51,36.20333686,34.27999271,30.891583,1.687788968,2.14560365,2.515401864,5.934117889,7.707239621,9.640672363,5.83001541,5.593919005,5.303305065,180,176,163,55065.19,989418.1393,-0.055482925,0.003078359,-204.1101224,55102.25,990084.0343,-0.055482924,0.003078359,-204.992256,55091.57,989892.1357,-0.055482924,0.003078359,-204.6768853,1
133.69,111.92,95.71,29.31166833,30.21015723,25.16398021,0.348494048,0.672941217,0.763067125,2.275575508,2.695766438,2.674029361,5.82346519,5.87981991,5.64511316,124,133,107,55087.72,989822.9596,-0.055482924,0.003078359,-204.3963394,55080.93,989700.9549,-0.055482924,0.003078359,-204.7891735,55089,989845.9576,-0.055482924,0.003078359,-204.6835747,1
127.13,104.04,88.55,33.86905815,31.41748558,26.32959362,0.81885484,1.143282551,1.394341198,2.942334552,3.468554674,4.193233843,5.951014065,5.747368785,5.45940147,146,132,114,55103.05,990098.4099,-0.055482924,0.003078359,-204.742389,55088.45,989836.0749,-0.055482924,0.003078359,-204.8705291,55082.07,989721.4389,-0.055482924,0.003078359,-204.6065371,1
119.56,90.85,78.27,46.26625552,38.08631644,23.08239806,1.221343578,1.735701903,1.054948529,4.219308932,6.724833199,3.869255274,6.086111815,5.977564285,5.45449922,203,196,112,55078,989648.31,-0.055482924,0.003078359,-204.3757485,55097.57,989999.9437,-0.055482924,0.003078359,-204.9474186,55086.98,989809.6621,-0.055482924,0.003078359,-204.6525557,1
115.77,97.98,86.09,23.09885495,22.09931221,21.72652526,1.670402821,1.865851623,1.934050918,6.559743085,6.902627698,7.294682462,5.612271035,5.127368785,5.38472216,123,115,117,55101.73,990074.6916,-0.055482924,0.003078359,-204.7890964,55089.57,989856.1991,-0.055482924,0.003078359,-204.8790292,55072.43,989548.2269,-0.055482924,0.003078359,-204.4777975,1
126.57,104.51,93.03,30.43000329,27.34867273,23.70040295,0.784717242,0.916824899,0.821204553,3.356340995,3.601297092,3.095601282,5.89366069,5.667368785,5.87001541,146,134,101,55074.94,989593.328,-0.055482925,0.003078359,-204.2825081,55106.01,990151.5943,-0.055482924,0.003078359,-205.0616515,55081.41,989709.5798,-0.055482924,0.003078359,-204.6078379,1
112.08,86.91,79.89,19.3533873,19.48696744,15.31920037,1.904736307,2.044870828,1.429219435,8.73863812,8.343071685,5.157609422,5.320078225,5.323723505,5.154435636,114,107,75,55103.62,990108.6519,-0.055482924,0.003078359,-204.7183244,55087.19,989813.4351,-0.055482924,0.003078359,-204.863529,55085.25,989778.5775,-0.055482924,0.003078359,-204.6216299,1
111.81,84.8,79.03,26.96059903,18.2428068,16.34897856,0.653235897,0.817970582,0.615879455,4.21092103,3.98850102,2.838043931,5.862466535,5.48637013,5.43981991,150,96,71,55094.11,989937.7753,-0.055482924,0.003078359,-204.5893165,55086.23,989796.1857,-0.055482924,0.003078359,-204.8416656,55083.45,989746.2348,-0.055482924,0.003078359,-204.6168457,1
94.44,72.65,71.51,21.44682727,15.73872612,12.78475264,-0.291644536,0.432397663,0.901215078,2.643786124,3.947913298,4.096342571,5.662048095,5.283723505,4.931112256,97,90,64,55108.36,990193.8202,-0.055482924,0.003078359,-204.8343961,55092.29,989905.0723,-0.055482924,0.003078359,-204.9052869,55066,989432.6923,-0.055482924,0.003078359,-204.3840891,1
111.72,95.39,82.34,20.75527885,19.38034829,17.30099419,2.142853722,1.912518747,1.93883887,8.406299799,7.61142756,7.796947119,5.137173285,5.299659786,5.140078225,117,111,103,55081.63,989713.5339,-0.055482924,0.003078359,-204.4893667,55102.53,990089.0654,-0.055482924,0.003078359,-204.9939934,55079.94,989683.1671,-0.055482924,0.003078359,-204.5480735,1
149.95,127.02,113.41,24.94889777,26.89311436,21.189193,0.349262983,0.825389676,0.373712027,2.95624357,4.438003352,3.386213013,5.846111815,5.831014065,5.677564285,134,147,119,55090.84,989879.02,-0.055482924,0.003078359,-204.5433448,55088.55,989837.8716,-0.055482924,0.003078359,-204.847086,55078.73,989661.426,-0.055482924,0.003078359,-204.4995264,1
112.48,91.55,83.89,28.78036831,24.72544236,20.64504541,0.675781122,1.021631806,0.967158175,3.322607429,3.942455576,3.779530338,5.906111815,5.70637013,5.47981991,128,118,96,55092.79,989914.0574,-0.055482924,0.003078359,-204.5937164,55087.19,989813.4351,-0.055482924,0.003078359,-204.8541166,55086.69,989804.4513,-0.055482924,0.003078359,-204.6565941,1
130.85,104.8,96.11,28.56234409,29.06991572,27.80032194,1.055860748,1.771672132,2.26667826,4.710353604,7.154100514,9.226557794,5.871014065,5.64346519,5.384953036,150,160,155,55098.28,990012.7019,-0.055482924,0.003078359,-204.7304536,55090.63,989875.2452,-0.055482924,0.003078359,-204.8752008,55073.55,989568.3514,-0.055482924,0.003078359,-204.4581603,1
89.28,72.48,70.61,29.50968655,22.94143849,17.88065715,0.835991973,1.314246331,1.666886311,3.415353212,5.143176481,6.750826045,5.84346519,5.51085394,5.329855286,139,124,106,55097.71,990002.4601,-0.055482924,0.003078359,-204.6886167,55086.39,989799.0606,-0.055482924,0.003078359,-204.8478278,55083.97,989755.5784,-0.055482924,0.003078359,-204.6106354,1
106.09,92.41,80.81,25.64491957,20.88544709,18.27166933,0.414059667,0.562425897,0.68212904,2.401998302,2.301618343,2.310312548,5.76146788,5.583723505,5.432271035,107,80,72,55075.93,989611.1163,-0.055482925,0.003078359,-204.3117106,55111.59,990251.8561,-0.055482924,0.003078359,-205.0902772,55076.85,989627.6457,-0.055482924,0.003078359,-204.515856,1
135.91,113.41,100.65,25.59222343,27.17502346,25.7931677,0.616754135,0.934890497,0.948494528,2.508814985,3.002489181,3.10990438,5.751014065,5.63656563,5.643723505,117,113,114,55087.3,989815.4131,-0.055482924,0.003078359,-204.4533646,55095.29,989958.9765,-0.055482924,0.003078359,-204.9187352,55081.96,989719.4624,-0.055482924,0.003078359,-204.592267,1
108.07,81.72,74.39,22.3719713,16.13138556,12.72312462,-0.284145327,0.507985404,1.385484388,2.836639315,3.912741052,5.24610824,5.65001541,5.368625755,4.73049038,105,84,72,55086.85,989807.3279,-0.055482924,0.003078359,-204.3780523,55094.31,989941.3678,-0.055482924,0.003078359,-204.9167438,55085.18,989777.3196,-0.055482924,0.003078359,-204.6304557,1
118.15,94.41,85.11,20.25456739,22.10253153,17.74648979,0.847547045,1.896759901,1.639253878,4.604808453,7.888885292,6.832198105,5.537564285,5.435175975,5.26272485,122,132,107,55092.85,989915.1359,-0.055482924,0.003078359,-204.5788188,55092.37,989906.5097,-0.055482924,0.003078359,-204.9042678,55083.99,989755.9377,-0.055482924,0.003078359,-204.6107117,1
119.06,100.1,91.52,36.0291049,34.8208271,31.95981226,1.076041223,1.55916534,1.857475561,4.159808867,5.673073183,6.842222578,5.87366069,5.862466535,5.538402815,174,173,158,55085.38,989780.9144,-0.055482924,0.003078359,-204.4527835,55092.69,989912.2595,-0.055482924,0.003078359,-204.9023819,55091.32,989887.6434,-0.055482924,0.003078359,-204.7319584,1
67.98,70.92,63.96,24.53160411,15.63820962,12.39590255,0.502932526,0.368779568,1.324835031,1.770869501,2.325344027,5.226940012,5.57449922,5.377564285,4.68433116,84,62,70,55110.52,990232.6315,-0.055482924,0.003078359,-204.8492022,55100.69,990056.0041,-0.055482924,0.003078359,-204.9751809,55065.76,989428.3798,-0.055482924,0.003078359,-204.4092015,1
108.8,110.97,97.1,37.86185415,41.15736994,38.58406407,0.760741194,1.339508164,1.46222679,3.408952366,4.408726801,4.46018622,6.086111815,5.89856294,5.631014065,169,195,170,55082.8,989734.5567,-0.055482924,0.003078359,-204.4393083,55093.09,989919.4468,-0.055482924,0.003078359,-204.905182,55077.64,989641.8406,-0.055482924,0.003078359,-204.498523,1
127.09,106.13,93.3,18.91459489,17.96477386,15.10529708,0.535932566,0.690107134,0.544244547,3.37892769,3.449133473,2.883151716,5.57366069,5.41575619,5.33575619,94,87,67,55081.09,989703.8315,-0.055482924,0.003078359,-204.3982763,55092.89,989915.8531,-0.055482924,0.003078359,-204.8870792,55083.99,989755.9377,-0.055482924,0.003078359,-204.5869242,1
130.22,106.44,96.31,17.03266274,18.98015806,18.89375294,0.719268847,1.474106034,1.319091605,4.940852812,7.623760509,6.085825948,5.452271035,5.52595169,5.52836744,95,121,107,55102.12,990081.6996,-0.055482924,0.003078359,-204.6743807,55081.75,989715.6888,-0.055482924,0.003078359,-204.8133322,55079.46,989674.5424,-0.055482924,0.003078359,-204.567863,1
125.51,108.45,87.34,46.50150428,41.17945483,24.04796041,1.569438107,1.848189004,1.716877778,4.305068523,5.411879752,5.135870132,5.51981991,5.48836744,4.965211351,173,165,97,55090.87,989879.5589,-0.055482924,0.003078359,-204.5245926,55083.91,989754.4998,-0.055482924,0.003078359,-204.8200134,55086.22,989796.0063,-0.055482924,0.003078359,-204.6710789,1
125.51,138.52,137.44,34.37920738,39.30788216,41.72992212,0.688057124,0.833307648,0.76712648,3.259083378,3.085295778,2.972171077,5.946111815,6.01366069,6.161209565,170,175,181,55090.63,989875.2464,-0.055482924,0.003078359,-204.5907441,55093.43,989925.5559,-0.055482924,0.003078359,-204.9094607,55072.93,989557.211,-0.055482924,0.003078359,-204.4657423,1
149.1,144.93,130.15,37.80727443,30.39679424,31.2647965,0.35497236,0.492747683,0.772188004,2.327135341,2.820730536,3.646484762,6.001209565,5.891014065,5.78836744,156,135,153,55089.91,989862.3099,-0.055482924,0.003078359,-204.4672424,55097.49,989998.5063,-0.055482924,0.003078359,-204.954106,55079.83,989681.1902,-0.055482924,0.003078359,-204.6008076,1
158.46,168.55,164.78,33.64889894,34.3652077,33.89913863,0.497735995,0.557363972,0.651863641,3.030900285,2.376658479,2.650091435,6.00875844,5.762466535,5.777145845,164,149,146,55091.56,989891.9569,-0.055482924,0.003078359,-204.594319,55095.21,989957.539,-0.055482924,0.003078359,-204.9093232,55072.7,989553.0783,-0.055482924,0.003078359,-204.4579786,1
137.83,144.16,139.22,31.64903,39.24021407,40.68601234,0.212554622,0.453575142,0.492235587,2.729177018,2.368088382,2.526022832,5.855916315,6.22875844,5.97856294,153,165,172,55101.76,990075.2306,-0.055482924,0.003078359,-204.7607283,55087.89,989826.0127,-0.055482924,0.003078359,-204.8516843,55085.95,989791.1552,-0.055482924,0.003078359,-204.6344151,1
134.78,138.43,133.6,43.44181856,42.46015897,43.84746287,0.444037441,0.710037074,0.544511122,2.776424087,2.754128583,2.880289335,5.91856294,6.10875844,6.01366069,201,180,190,55079.62,989677.4183,-0.055482924,0.003078359,-204.3374282,55098.19,990011.0839,-0.055482924,0.003078359,-204.9310207,55090.12,989866.082,-0.055482924,0.003078359,-204.6594521,1
158.12,171.43,167.62,31.7286243,33.67172553,34.14404194,0.525316761,0.273261497,0.271318339,3.772529239,2.869423146,3.108370322,5.917564285,5.921209565,5.85856294,180,171,179,55080.7,989696.8237,-0.055482924,0.003078359,-204.4052363,55098.57,990017.9118,-0.055482924,0.003078359,-204.9511688,55089.34,989852.0667,-0.055482924,0.003078359,-204.6714924,1
175.03,188.33,183.61,39.35135449,39.1085809,41.60309964,-0.269761784,-0.313551957,-0.205023593,2.407226729,2.310366014,2.288046149,6.07366069,5.92346519,6.06875844,168,163,168,55092.91,989916.214,-0.055482924,0.003078359,-204.5282175,55088.13,989830.325,-0.055482924,0.003078359,-204.8495762,55081.85,989717.4859,-0.055482924,0.003078359,-204.6003956,1
